full_name,run_id,run_attempt,run_conclusion,style,instru_job_count,signature_hash_base,Base,Robust,run_duration_seconds,ttfts_seconds,queue_seconds,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,run_number,head_sha,created_at,run_started_at,status,event,head_branch,html_url,extracted_at_utc,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,runner_labels_union,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality,first_test_step_started_at,ttfts_source,modified_ttfts_seconds,modified_ttfts_source,modified_ttfts_quality,jobs_to_anchor_job_count,jobs_to_anchor_job_count_source,instru_started_at,instru_ended_at,test_exec_started_at,test_exec_ended_at,pre_test_overhead_seconds,core_instru_window_seconds,post_test_overhead_seconds,instru_exec_sum_seconds,instru_exec_window_seconds,instru_exec_step_count,env_setup_sum_seconds,artifact_sum_seconds,third_party_job_count,third_party_job_names,third_party_provider_job_count,third_party_provider_job_names,stage3_extracted_at_utc,runner_os_bucket,job_count_total_bucket,step_count_total_bucket
connectbot/connectbot,20000638396,1,success,Emu_Community,1,8c96ed9cf868e592,True,True,474,165.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2019,19d4798e715475ba8e8df254060f2aa52107841e,2025-12-07T07:05:51Z,2025-12-07T07:05:51Z,completed,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20000638396,2026-03-06T05:56:06.121050+00:00,165.0,success,step_name_anchor,310.0,ubuntu-latest,1,Build and test,Run instrument tests,309.0,309.0,2025-12-07T07:08:36Z,2025-12-07T07:13:45Z,0.651899,Build and test,2025-12-07T07:05:54Z,job_started_at,162,exact,2025-12-07T07:05:54Z,2025-12-07T07:13:48Z,474,jobs_window,0,165.0,success,step_name_anchor,309.0,474,ubuntu-latest,1,1,Build and test,Run instrument tests,309.0,309.0,2025-12-07T07:08:36Z,2025-12-07T07:13:45Z,0.651899,Build and test,2025-12-07T07:05:54Z,job_started_at,162,exact,2025-12-07T07:08:36Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-07T07:08:36Z,2025-12-07T07:13:46Z,2025-12-07T07:08:36Z,2025-12-07T07:13:45Z,0.0,309.0,1.0,309.0,309.0,1.0,309.0,,0,,0,,2026-03-06T05:58:45.589760+00:00,unknown,1,<=20
connectbot/connectbot,19993627578,2,success,Emu_Community,1,2c55c1219a688f60,False,False,1316,,1304,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2018,19d4798e715475ba8e8df254060f2aa52107841e,2025-12-06T20:07:57Z,2025-12-06T20:29:41Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19993627578,2026-03-06T05:56:06.563661+00:00,,success,step_name_anchor,350.0,ubuntu-latest,1,Build and test,Run instrument tests,323.0,323.0,2025-12-06T20:19:54Z,2025-12-06T20:25:17Z,0.245441,Build and test,2025-12-06T20:08:00Z,job_started_at,714,exact,2025-12-06T20:08:00Z,2025-12-06T20:29:56Z,1316,jobs_window,1304,,success,step_name_anchor,323.0,1316,ubuntu-latest,1,1,Build and test,Run instrument tests,323.0,323.0,2025-12-06T20:19:54Z,2025-12-06T20:25:17Z,0.245441,Build and test,2025-12-06T20:08:00Z,job_started_at,714,exact,2025-12-06T20:19:54Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-06T20:19:54Z,2025-12-06T20:25:44Z,2025-12-06T20:19:54Z,2025-12-06T20:25:17Z,0.0,323.0,27.0,323.0,323.0,1.0,323.0,3.0,0,,0,,2026-03-06T05:58:45.964503+00:00,unknown,2_3,21_40
connectbot/connectbot,19969643643,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1136,734.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2012,a5aeba9ab5ff3076b7d37cfe179741183edad907,2025-12-05T16:43:51Z,2025-12-05T16:43:51Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19969643643,2026-03-06T05:56:06.905417+00:00,734.0,success,step_name_anchor,371.0,ubuntu-latest,1,Build and test,Run instrument tests,323.0,323.0,2025-12-05T16:56:05Z,2025-12-05T17:01:28Z,0.284331,Build and test,2025-12-05T16:43:54Z,job_started_at,731,exact,2025-12-05T16:43:54Z,2025-12-05T17:02:50Z,1136,jobs_window,0,734.0,success,step_name_anchor,323.0,1136,ubuntu-latest,1,1,Build and test,Run instrument tests,323.0,323.0,2025-12-05T16:56:05Z,2025-12-05T17:01:28Z,0.284331,Build and test,2025-12-05T16:43:54Z,job_started_at,731,exact,2025-12-05T16:56:05Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T16:56:05Z,2025-12-05T17:02:16Z,2025-12-05T16:56:05Z,2025-12-05T17:01:28Z,0.0,323.0,48.0,323.0,323.0,1.0,323.0,4.0,0,,0,,2026-03-06T05:58:46.266607+00:00,unknown,2_3,21_40
connectbot/connectbot,19956569427,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1179,767.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2010,fdcc7e9183adf8c3acf8aa72b0da84640170c06f,2025-12-05T08:00:26Z,2025-12-05T08:00:26Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956569427,2026-03-06T05:56:07.233751+00:00,767.0,success,step_name_anchor,388.0,ubuntu-latest,1,Build and test,Run instrument tests,356.0,356.0,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0.301951,Build and test,2025-12-05T08:00:28Z,job_started_at,765,exact,2025-12-05T08:00:28Z,2025-12-05T08:20:07Z,1179,jobs_window,0,767.0,success,step_name_anchor,356.0,1179,ubuntu-latest,1,1,Build and test,Run instrument tests,356.0,356.0,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0.301951,Build and test,2025-12-05T08:00:28Z,job_started_at,765,exact,2025-12-05T08:13:13Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:13:13Z,2025-12-05T08:19:41Z,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0.0,356.0,32.0,356.0,356.0,1.0,356.0,2.0,0,,0,,2026-03-06T05:58:46.572474+00:00,unknown,2_3,21_40
connectbot/connectbot,19956555278,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1322,897.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2009,ac5ff550de2a902c3d9069c3add3bada530615b6,2025-12-05T07:59:45Z,2025-12-05T07:59:45Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956555278,2026-03-06T05:56:07.640298+00:00,897.0,success,step_name_anchor,398.0,ubuntu-latest,1,Build and test,Run instrument tests,360.0,360.0,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0.272315,Build and test,2025-12-05T07:59:47Z,job_started_at,895,exact,2025-12-05T07:59:47Z,2025-12-05T08:21:49Z,1322,jobs_window,0,897.0,success,step_name_anchor,360.0,1322,ubuntu-latest,1,1,Build and test,Run instrument tests,360.0,360.0,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0.272315,Build and test,2025-12-05T07:59:47Z,job_started_at,895,exact,2025-12-05T08:14:42Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:14:42Z,2025-12-05T08:21:20Z,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0.0,360.0,38.0,360.0,360.0,1.0,360.0,2.0,0,,0,,2026-03-06T05:58:46.891844+00:00,unknown,2_3,21_40
connectbot/connectbot,19956553353,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1291,872.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2008,2152ee023fa9a166e90242dfa86c8198e24bf65e,2025-12-05T07:59:38Z,2025-12-05T07:59:38Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956553353,2026-03-06T05:56:08.016796+00:00,872.0,success,step_name_anchor,396.0,ubuntu-latest,1,Build and test,Run instrument tests,345.0,345.0,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0.267235,Build and test,2025-12-05T07:59:40Z,job_started_at,870,exact,2025-12-05T07:59:40Z,2025-12-05T08:21:11Z,1291,jobs_window,0,872.0,success,step_name_anchor,345.0,1291,ubuntu-latest,1,1,Build and test,Run instrument tests,345.0,345.0,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0.267235,Build and test,2025-12-05T07:59:40Z,job_started_at,870,exact,2025-12-05T08:14:10Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:14:10Z,2025-12-05T08:20:46Z,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0.0,345.0,51.0,345.0,345.0,1.0,345.0,2.0,0,,0,,2026-03-06T05:58:47.167868+00:00,unknown,2_3,21_40
connectbot/connectbot,19956550691,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1281,873.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2007,62c3a341fc9956879334d600f3441726c3989d46,2025-12-05T07:59:30Z,2025-12-05T07:59:30Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956550691,2026-03-06T05:56:08.321583+00:00,873.0,success,step_name_anchor,380.0,ubuntu-latest,1,Build and test,Run instrument tests,338.0,338.0,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0.263856,Build and test,2025-12-05T07:59:33Z,job_started_at,870,exact,2025-12-05T07:59:33Z,2025-12-05T08:20:54Z,1281,jobs_window,0,873.0,success,step_name_anchor,338.0,1281,ubuntu-latest,1,1,Build and test,Run instrument tests,338.0,338.0,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0.263856,Build and test,2025-12-05T07:59:33Z,job_started_at,870,exact,2025-12-05T08:14:03Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:14:03Z,2025-12-05T08:20:23Z,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0.0,338.0,42.0,338.0,338.0,1.0,338.0,2.0,0,,0,,2026-03-06T05:58:47.486405+00:00,unknown,2_3,21_40
connectbot/connectbot,19956549454,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1350,829.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2006,dc06cb18bb75500aeb669f2e07bf68b6c4cd4cb3,2025-12-05T07:59:26Z,2025-12-05T07:59:26Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956549454,2026-03-06T05:56:08.676669+00:00,829.0,success,step_name_anchor,490.0,ubuntu-latest,1,Build and test,Run instrument tests,442.0,442.0,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0.327407,Build and test,2025-12-05T07:59:28Z,job_started_at,827,exact,2025-12-05T07:59:28Z,2025-12-05T08:21:58Z,1350,jobs_window,0,829.0,success,step_name_anchor,442.0,1350,ubuntu-latest,1,1,Build and test,Run instrument tests,442.0,442.0,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0.327407,Build and test,2025-12-05T07:59:28Z,job_started_at,827,exact,2025-12-05T08:13:15Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:13:15Z,2025-12-05T08:21:25Z,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0.0,442.0,48.0,442.0,442.0,1.0,442.0,2.0,0,,0,,2026-03-06T05:58:47.773385+00:00,unknown,2_3,21_40
connectbot/connectbot,19956539670,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1232,812.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2005,0e62a871f53bc805f4a9699cd93fd28e038e8d1d,2025-12-05T07:58:55Z,2025-12-05T07:58:55Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956539670,2026-03-06T05:56:08.968604+00:00,812.0,success,step_name_anchor,395.0,ubuntu-latest,1,Build and test,Run instrument tests,353.0,353.0,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0.286526,Build and test,2025-12-05T07:59:00Z,job_started_at,807,exact,2025-12-05T07:59:00Z,2025-12-05T08:19:32Z,1232,jobs_window,0,812.0,success,step_name_anchor,353.0,1232,ubuntu-latest,1,1,Build and test,Run instrument tests,353.0,353.0,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0.286526,Build and test,2025-12-05T07:59:00Z,job_started_at,807,exact,2025-12-05T08:12:27Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:12:27Z,2025-12-05T08:19:02Z,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0.0,353.0,42.0,353.0,353.0,1.0,353.0,2.0,0,,0,,2026-03-06T05:58:48.098276+00:00,unknown,2_3,21_40
connectbot/connectbot,19956536909,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1109,728.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2004,e41c87d88a5b7afbe3a867b17fc5a8864d3cebf1,2025-12-05T07:58:46Z,2025-12-05T07:58:46Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956536909,2026-03-06T05:56:09.324546+00:00,728.0,success,step_name_anchor,342.0,ubuntu-latest,1,Build and test,Run instrument tests,305.0,305.0,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0.275023,Build and test,2025-12-05T07:58:49Z,job_started_at,725,exact,2025-12-05T07:58:49Z,2025-12-05T08:17:18Z,1109,jobs_window,0,728.0,success,step_name_anchor,305.0,1109,ubuntu-latest,1,1,Build and test,Run instrument tests,305.0,305.0,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0.275023,Build and test,2025-12-05T07:58:49Z,job_started_at,725,exact,2025-12-05T08:10:54Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:10:54Z,2025-12-05T08:16:36Z,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0.0,305.0,37.0,305.0,305.0,1.0,305.0,3.0,0,,0,,2026-03-06T05:58:48.383507+00:00,unknown,2_3,21_40
connectbot/connectbot,19956532069,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1096,710.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2003,b92cb93a83e369f84f0d1eac28fdf00b939bfa52,2025-12-05T07:58:29Z,2025-12-05T07:58:29Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19956532069,2026-03-06T05:56:09.809223+00:00,710.0,success,step_name_anchor,358.0,ubuntu-latest,1,Build and test,Run instrument tests,317.0,317.0,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0.289234,Build and test,2025-12-05T07:58:33Z,job_started_at,706,exact,2025-12-05T07:58:33Z,2025-12-05T08:16:49Z,1096,jobs_window,0,710.0,success,step_name_anchor,317.0,1096,ubuntu-latest,1,1,Build and test,Run instrument tests,317.0,317.0,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0.289234,Build and test,2025-12-05T07:58:33Z,job_started_at,706,exact,2025-12-05T08:10:19Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-05T08:10:19Z,2025-12-05T08:16:17Z,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0.0,317.0,41.0,317.0,317.0,1.0,317.0,3.0,0,,0,,2026-03-06T05:58:48.701687+00:00,unknown,2_3,21_40
connectbot/connectbot,19942956531,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1155,755.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2001,6ee3d69c4e36f4ed4609759a04b4147de6359083,2025-12-04T20:29:24Z,2025-12-04T20:29:24Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19942956531,2026-03-06T05:56:10.151373+00:00,755.0,success,step_name_anchor,366.0,ubuntu-latest,1,Build and test,Run instrument tests,315.0,315.0,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0.272727,Build and test,2025-12-04T20:29:27Z,job_started_at,752,exact,2025-12-04T20:29:27Z,2025-12-04T20:48:42Z,1155,jobs_window,0,755.0,success,step_name_anchor,315.0,1155,ubuntu-latest,1,1,Build and test,Run instrument tests,315.0,315.0,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0.272727,Build and test,2025-12-04T20:29:27Z,job_started_at,752,exact,2025-12-04T20:41:59Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-04T20:41:59Z,2025-12-04T20:48:05Z,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0.0,315.0,51.0,315.0,315.0,1.0,315.0,2.0,0,,0,,2026-03-06T05:58:49.016146+00:00,unknown,2_3,21_40
connectbot/connectbot,19937544897,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1081,680.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,1993,a3ec3fbe25f27b67d546b388b16ebbfbc4ec9abb,2025-12-04T17:13:47Z,2025-12-04T17:13:47Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19937544897,2026-03-06T05:56:10.413510+00:00,680.0,success,step_name_anchor,381.0,ubuntu-latest,1,Build and test,Run instrument tests,339.0,339.0,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0.313599,Build and test,2025-12-04T17:13:50Z,job_started_at,677,exact,2025-12-04T17:13:50Z,2025-12-04T17:31:51Z,1081,jobs_window,0,680.0,success,step_name_anchor,339.0,1081,ubuntu-latest,1,1,Build and test,Run instrument tests,339.0,339.0,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0.313599,Build and test,2025-12-04T17:13:50Z,job_started_at,677,exact,2025-12-04T17:25:07Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-04T17:25:07Z,2025-12-04T17:31:28Z,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0.0,339.0,42.0,339.0,339.0,1.0,339.0,2.0,0,,0,,2026-03-06T05:58:49.306879+00:00,unknown,2_3,21_40
connectbot/connectbot,19920985600,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1346,857.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,1991,c36bb9af4b375484760b0f7f05bed8fb772e3f1c,2025-12-04T07:22:08Z,2025-12-04T07:22:08Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19920985600,2026-03-06T05:56:10.701469+00:00,857.0,success,step_name_anchor,464.0,ubuntu-latest,1,Build and test,Run instrument tests,419.0,419.0,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0.311293,Build and test,2025-12-04T07:22:11Z,job_started_at,854,exact,2025-12-04T07:22:11Z,2025-12-04T07:44:37Z,1346,jobs_window,0,857.0,success,step_name_anchor,419.0,1346,ubuntu-latest,1,1,Build and test,Run instrument tests,419.0,419.0,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0.311293,Build and test,2025-12-04T07:22:11Z,job_started_at,854,exact,2025-12-04T07:36:25Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-04T07:36:25Z,2025-12-04T07:44:09Z,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0.0,419.0,45.0,419.0,419.0,1.0,419.0,2.0,0,,0,,2026-03-06T05:58:49.595337+00:00,unknown,2_3,21_40
connectbot/connectbot,19920925655,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1345,865.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,1990,f68b8af70497486d2ad0469be994d7c3853aaa22,2025-12-04T07:19:27Z,2025-12-04T07:19:27Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/19920925655,2026-03-06T05:56:10.995415+00:00,865.0,success,step_name_anchor,453.0,ubuntu-latest,1,Build and test,Run instrument tests,406.0,406.0,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0.301859,Build and test,2025-12-04T07:19:31Z,job_started_at,861,exact,2025-12-04T07:19:31Z,2025-12-04T07:41:56Z,1345,jobs_window,0,865.0,success,step_name_anchor,406.0,1345,ubuntu-latest,1,1,Build and test,Run instrument tests,406.0,406.0,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0.301859,Build and test,2025-12-04T07:19:31Z,job_started_at,861,exact,2025-12-04T07:33:52Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-04T07:33:52Z,2025-12-04T07:41:25Z,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0.0,406.0,47.0,406.0,406.0,1.0,406.0,3.0,0,,0,,2026-03-06T05:58:49.924456+00:00,unknown,2_3,21_40
connectbot/connectbot,19920656059,1,success,Emu_Community,1,8c96ed9cf868e592,True,True,1077,750.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,1989,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-12-04T07:07:31Z,2025-12-04T07:07:31Z,completed,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19920656059,2026-03-06T05:56:11.281592+00:00,750.0,success,step_name_anchor,329.0,ubuntu-latest,1,Build and test,Run instrument tests,312.0,312.0,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0.289694,Build and test,2025-12-04T07:07:34Z,job_started_at,747,exact,2025-12-04T07:07:34Z,2025-12-04T07:25:31Z,1077,jobs_window,0,750.0,success,step_name_anchor,312.0,1077,ubuntu-latest,1,1,Build and test,Run instrument tests,312.0,312.0,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0.289694,Build and test,2025-12-04T07:07:34Z,job_started_at,747,exact,2025-12-04T07:20:01Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-04T07:20:01Z,2025-12-04T07:25:30Z,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0.0,312.0,17.0,312.0,312.0,1.0,312.0,,0,,0,,2026-03-06T05:58:50.166818+00:00,unknown,1,<=20
connectbot/connectbot,19814316707,1,success,Emu_Community,1,8c96ed9cf868e592,True,True,584,218.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,1986,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-12-01T07:08:30Z,2025-12-01T07:08:30Z,completed,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19814316707,2026-03-06T05:56:11.546360+00:00,218.0,success,step_name_anchor,366.0,ubuntu-latest,1,Build and test,Run instrument tests,364.0,364.0,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0.623288,Build and test,2025-12-01T07:08:32Z,job_started_at,216,exact,2025-12-01T07:08:32Z,2025-12-01T07:18:16Z,584,jobs_window,0,218.0,success,step_name_anchor,364.0,584,ubuntu-latest,1,1,Build and test,Run instrument tests,364.0,364.0,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0.623288,Build and test,2025-12-01T07:08:32Z,job_started_at,216,exact,2025-12-01T07:12:08Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-01T07:12:08Z,2025-12-01T07:18:14Z,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0.0,364.0,2.0,364.0,364.0,1.0,364.0,,0,,0,,2026-03-06T05:58:50.366311+00:00,unknown,1,<=20
