full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,called_instru_signal,called_instru_file_paths,called_instru_origin_refs,called_instru_origin_step_names,called_instru_file_types,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17986036831,423,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-24T18:30:22Z,2025-09-24T18:30:22Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17986036831,2026-03-09T18:10:05.067629+00:00,0,0,success,workflow_label,,343,ubuntu-latest,0,0,,,,,2025-09-24T18:30:22Z,,,,2025-09-24T18:30:22Z,run_started_fallback,0,workflow_label_proxy,2025-09-24T18:30:26Z,2025-09-24T18:36:09Z,343,jobs_window,0,0,success,workflow_label,,343,ubuntu-latest,0,0,,,,,2025-09-24T18:30:22Z,,,,2025-09-24T18:30:22Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17977164908,422,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-24T12:48:21Z,2025-09-24T12:48:21Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17977164908,2026-03-09T18:10:05.365758+00:00,0,0,success,workflow_label,,483,ubuntu-latest,0,0,,,,,2025-09-24T12:48:21Z,,,,2025-09-24T12:48:21Z,run_started_fallback,0,workflow_label_proxy,2025-09-24T12:48:25Z,2025-09-24T12:56:28Z,483,jobs_window,0,0,success,workflow_label,,483,ubuntu-latest,0,0,,,,,2025-09-24T12:48:21Z,,,,2025-09-24T12:48:21Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17968473630,421,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-24T06:33:53Z,2025-09-24T06:33:53Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17968473630,2026-03-09T18:10:05.634459+00:00,0,0,success,workflow_label,,335,ubuntu-latest,0,0,,,,,2025-09-24T06:33:53Z,,,,2025-09-24T06:33:53Z,run_started_fallback,0,workflow_label_proxy,2025-09-24T06:33:56Z,2025-09-24T06:39:31Z,335,jobs_window,0,0,success,workflow_label,,335,ubuntu-latest,0,0,,,,,2025-09-24T06:33:53Z,,,,2025-09-24T06:33:53Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17963863765,420,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-24T01:46:53Z,2025-09-24T01:46:53Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17963863765,2026-03-09T18:10:05.879565+00:00,0,0,success,workflow_label,,367,ubuntu-latest,0,0,,,,,2025-09-24T01:46:53Z,,,,2025-09-24T01:46:53Z,run_started_fallback,0,workflow_label_proxy,2025-09-24T01:46:56Z,2025-09-24T01:53:03Z,367,jobs_window,0,0,success,workflow_label,,367,ubuntu-latest,0,0,,,,,2025-09-24T01:46:53Z,,,,2025-09-24T01:46:53Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17955629285,419,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-23T18:33:12Z,2025-09-23T18:33:12Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17955629285,2026-03-09T18:10:06.140431+00:00,0,0,success,workflow_label,,357,ubuntu-latest,0,0,,,,,2025-09-23T18:33:12Z,,,,2025-09-23T18:33:12Z,run_started_fallback,0,workflow_label_proxy,2025-09-23T18:33:17Z,2025-09-23T18:39:14Z,357,jobs_window,0,0,success,workflow_label,,357,ubuntu-latest,0,0,,,,,2025-09-23T18:33:12Z,,,,2025-09-23T18:33:12Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17946648761,418,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-23T12:47:33Z,2025-09-23T12:47:33Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17946648761,2026-03-09T18:10:06.377606+00:00,0,0,success,workflow_label,,341,ubuntu-latest,0,0,,,,,2025-09-23T12:47:33Z,,,,2025-09-23T12:47:33Z,run_started_fallback,0,workflow_label_proxy,2025-09-23T12:47:36Z,2025-09-23T12:53:17Z,341,jobs_window,0,0,success,workflow_label,,341,ubuntu-latest,0,0,,,,,2025-09-23T12:47:33Z,,,,2025-09-23T12:47:33Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17937757307,417,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-23T06:34:10Z,2025-09-23T06:34:10Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17937757307,2026-03-09T18:10:06.594407+00:00,0,0,success,workflow_label,,335,ubuntu-latest,0,0,,,,,2025-09-23T06:34:10Z,,,,2025-09-23T06:34:10Z,run_started_fallback,0,workflow_label_proxy,2025-09-23T06:34:14Z,2025-09-23T06:39:49Z,335,jobs_window,0,0,success,workflow_label,,335,ubuntu-latest,0,0,,,,,2025-09-23T06:34:10Z,,,,2025-09-23T06:34:10Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17933421965,416,1,eb0f606ed90642dcf3839edcdeac8c376897d6fd,2025-09-23T01:45:28Z,2025-09-23T01:45:28Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17933421965,2026-03-09T18:10:06.845288+00:00,0,0,success,workflow_label,,323,ubuntu-latest,0,0,,,,,2025-09-23T01:45:28Z,,,,2025-09-23T01:45:28Z,run_started_fallback,0,workflow_label_proxy,2025-09-23T01:45:31Z,2025-09-23T01:50:54Z,323,jobs_window,0,0,success,workflow_label,,323,ubuntu-latest,0,0,,,,,2025-09-23T01:45:28Z,,,,2025-09-23T01:45:28Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17924914316,415,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-22T18:31:40Z,2025-09-22T18:31:40Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17924914316,2026-03-09T18:10:07.174143+00:00,0,0,success,workflow_label,,515,ubuntu-latest,0,0,,,,,2025-09-22T18:31:40Z,,,,2025-09-22T18:31:40Z,run_started_fallback,0,workflow_label_proxy,2025-09-22T18:31:43Z,2025-09-22T18:40:18Z,515,jobs_window,0,0,success,workflow_label,,515,ubuntu-latest,0,0,,,,,2025-09-22T18:31:40Z,,,,2025-09-22T18:31:40Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17915807071,414,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-22T12:49:10Z,2025-09-22T12:49:10Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17915807071,2026-03-09T18:10:07.435708+00:00,0,0,success,workflow_label,,382,ubuntu-latest,0,0,,,,,2025-09-22T12:49:10Z,,,,2025-09-22T12:49:10Z,run_started_fallback,0,workflow_label_proxy,2025-09-22T12:49:15Z,2025-09-22T12:55:37Z,382,jobs_window,0,0,success,workflow_label,,382,ubuntu-latest,0,0,,,,,2025-09-22T12:49:10Z,,,,2025-09-22T12:49:10Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17906795882,413,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-22T06:35:48Z,2025-09-22T06:35:48Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17906795882,2026-03-09T18:10:07.681769+00:00,0,0,success,workflow_label,,370,ubuntu-latest,0,0,,,,,2025-09-22T06:35:48Z,,,,2025-09-22T06:35:48Z,run_started_fallback,0,workflow_label_proxy,2025-09-22T06:35:54Z,2025-09-22T06:42:04Z,370,jobs_window,0,0,success,workflow_label,,370,ubuntu-latest,0,0,,,,,2025-09-22T06:35:48Z,,,,2025-09-22T06:35:48Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17902268764,412,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-22T01:54:49Z,2025-09-22T01:54:49Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17902268764,2026-03-09T18:10:07.915452+00:00,0,0,success,workflow_label,,338,ubuntu-latest,0,0,,,,,2025-09-22T01:54:49Z,,,,2025-09-22T01:54:49Z,run_started_fallback,0,workflow_label_proxy,2025-09-22T01:54:53Z,2025-09-22T02:00:31Z,338,jobs_window,0,0,success,workflow_label,,338,ubuntu-latest,0,0,,,,,2025-09-22T01:54:49Z,,,,2025-09-22T01:54:49Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17897393290,411,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-21T18:29:11Z,2025-09-21T18:29:11Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17897393290,2026-03-09T18:10:08.165584+00:00,0,0,success,workflow_label,,353,ubuntu-latest,0,0,,,,,2025-09-21T18:29:11Z,,,,2025-09-21T18:29:11Z,run_started_fallback,0,workflow_label_proxy,2025-09-21T18:29:14Z,2025-09-21T18:35:07Z,353,jobs_window,0,0,success,workflow_label,,353,ubuntu-latest,0,0,,,,,2025-09-21T18:29:11Z,,,,2025-09-21T18:29:11Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17893770883,410,1,305fa057f5d89fc43c8eea10adcaed2208de54b1,2025-09-21T12:41:48Z,2025-09-21T12:41:48Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17893770883,2026-03-09T18:10:08.422351+00:00,0,0,success,workflow_label,,387,ubuntu-latest,0,0,,,,,2025-09-21T12:41:48Z,,,,2025-09-21T12:41:48Z,run_started_fallback,0,workflow_label_proxy,2025-09-21T12:41:51Z,2025-09-21T12:48:18Z,387,jobs_window,0,0,success,workflow_label,,387,ubuntu-latest,0,0,,,,,2025-09-21T12:41:48Z,,,,2025-09-21T12:41:48Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17890123337,409,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-21T06:32:04Z,2025-09-21T06:32:04Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17890123337,2026-03-09T18:10:08.660937+00:00,0,0,success,workflow_label,,315,ubuntu-latest,0,0,,,,,2025-09-21T06:32:04Z,,,,2025-09-21T06:32:04Z,run_started_fallback,0,workflow_label_proxy,2025-09-21T06:32:06Z,2025-09-21T06:37:21Z,315,jobs_window,0,0,success,workflow_label,,315,ubuntu-latest,0,0,,,,,2025-09-21T06:32:04Z,,,,2025-09-21T06:32:04Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17887503407,408,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-21T01:55:01Z,2025-09-21T01:55:01Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17887503407,2026-03-09T18:10:08.938155+00:00,0,0,success,workflow_label,,328,ubuntu-latest,0,0,,,,,2025-09-21T01:55:01Z,,,,2025-09-21T01:55:01Z,run_started_fallback,0,workflow_label_proxy,2025-09-21T01:55:04Z,2025-09-21T02:00:32Z,328,jobs_window,0,0,success,workflow_label,,328,ubuntu-latest,0,0,,,,,2025-09-21T01:55:01Z,,,,2025-09-21T01:55:01Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17883363703,407,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-20T18:27:58Z,2025-09-20T18:27:58Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17883363703,2026-03-09T18:10:09.183074+00:00,0,0,success,workflow_label,,354,ubuntu-latest,0,0,,,,,2025-09-20T18:27:58Z,,,,2025-09-20T18:27:58Z,run_started_fallback,0,workflow_label_proxy,2025-09-20T18:28:01Z,2025-09-20T18:33:55Z,354,jobs_window,0,0,success,workflow_label,,354,ubuntu-latest,0,0,,,,,2025-09-20T18:27:58Z,,,,2025-09-20T18:27:58Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17879972000,406,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-20T12:41:54Z,2025-09-20T12:41:54Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17879972000,2026-03-09T18:10:09.408641+00:00,0,0,success,workflow_label,,323,ubuntu-latest,0,0,,,,,2025-09-20T12:41:54Z,,,,2025-09-20T12:41:54Z,run_started_fallback,0,workflow_label_proxy,2025-09-20T12:41:57Z,2025-09-20T12:47:20Z,323,jobs_window,0,0,success,workflow_label,,323,ubuntu-latest,0,0,,,,,2025-09-20T12:41:54Z,,,,2025-09-20T12:41:54Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17876496671,405,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-20T06:31:09Z,2025-09-20T06:31:09Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17876496671,2026-03-09T18:10:09.647303+00:00,0,0,success,workflow_label,,331,ubuntu-latest,0,0,,,,,2025-09-20T06:31:09Z,,,,2025-09-20T06:31:09Z,run_started_fallback,0,workflow_label_proxy,2025-09-20T06:31:13Z,2025-09-20T06:36:44Z,331,jobs_window,0,0,success,workflow_label,,331,ubuntu-latest,0,0,,,,,2025-09-20T06:31:09Z,,,,2025-09-20T06:31:09Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17873629750,404,1,b11484828d19b2b29a060cdf9af1b67784432984,2025-09-20T01:42:46Z,2025-09-20T01:42:46Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17873629750,2026-03-09T18:10:09.870174+00:00,0,0,success,workflow_label,,442,ubuntu-latest,0,0,,,,,2025-09-20T01:42:46Z,,,,2025-09-20T01:42:46Z,run_started_fallback,0,workflow_label_proxy,2025-09-20T01:42:49Z,2025-09-20T01:50:11Z,442,jobs_window,0,0,success,workflow_label,,442,ubuntu-latest,0,0,,,,,2025-09-20T01:42:46Z,,,,2025-09-20T01:42:46Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17866746573,403,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-19T18:31:25Z,2025-09-19T18:31:25Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17866746573,2026-03-09T18:10:10.114702+00:00,0,0,success,workflow_label,,371,ubuntu-latest,0,0,,,,,2025-09-19T18:31:25Z,,,,2025-09-19T18:31:25Z,run_started_fallback,0,workflow_label_proxy,2025-09-19T18:31:28Z,2025-09-19T18:37:39Z,371,jobs_window,0,0,success,workflow_label,,371,ubuntu-latest,0,0,,,,,2025-09-19T18:31:25Z,,,,2025-09-19T18:31:25Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17858727415,402,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-19T12:47:28Z,2025-09-19T12:47:28Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17858727415,2026-03-09T18:10:10.434720+00:00,0,0,success,workflow_label,,333,ubuntu-latest,0,0,,,,,2025-09-19T12:47:28Z,,,,2025-09-19T12:47:28Z,run_started_fallback,0,workflow_label_proxy,2025-09-19T12:47:31Z,2025-09-19T12:53:04Z,333,jobs_window,0,0,success,workflow_label,,333,ubuntu-latest,0,0,,,,,2025-09-19T12:47:28Z,,,,2025-09-19T12:47:28Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17850545905,401,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-19T06:33:42Z,2025-09-19T06:33:42Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17850545905,2026-03-09T18:10:10.704685+00:00,0,0,success,workflow_label,,327,ubuntu-latest,0,0,,,,,2025-09-19T06:33:42Z,,,,2025-09-19T06:33:42Z,run_started_fallback,0,workflow_label_proxy,2025-09-19T06:33:46Z,2025-09-19T06:39:13Z,327,jobs_window,0,0,success,workflow_label,,327,ubuntu-latest,0,0,,,,,2025-09-19T06:33:42Z,,,,2025-09-19T06:33:42Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17846081829,400,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-19T01:47:57Z,2025-09-19T01:47:57Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17846081829,2026-03-09T18:10:10.920528+00:00,0,0,success,workflow_label,,327,ubuntu-latest,0,0,,,,,2025-09-19T01:47:57Z,,,,2025-09-19T01:47:57Z,run_started_fallback,0,workflow_label_proxy,2025-09-19T01:48:04Z,2025-09-19T01:53:31Z,327,jobs_window,0,0,success,workflow_label,,327,ubuntu-latest,0,0,,,,,2025-09-19T01:47:57Z,,,,2025-09-19T01:47:57Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17838053621,399,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-18T18:32:58Z,2025-09-18T18:32:58Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17838053621,2026-03-09T18:10:11.159607+00:00,0,0,success,workflow_label,,362,ubuntu-latest,0,0,,,,,2025-09-18T18:32:58Z,,,,2025-09-18T18:32:58Z,run_started_fallback,0,workflow_label_proxy,2025-09-18T18:33:01Z,2025-09-18T18:39:03Z,362,jobs_window,0,0,success,workflow_label,,362,ubuntu-latest,0,0,,,,,2025-09-18T18:32:58Z,,,,2025-09-18T18:32:58Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17829129253,398,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-18T12:47:03Z,2025-09-18T12:47:03Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17829129253,2026-03-09T18:10:11.398834+00:00,0,0,success,workflow_label,,362,ubuntu-latest,0,0,,,,,2025-09-18T12:47:03Z,,,,2025-09-18T12:47:03Z,run_started_fallback,0,workflow_label_proxy,2025-09-18T12:47:06Z,2025-09-18T12:53:08Z,362,jobs_window,0,0,success,workflow_label,,362,ubuntu-latest,0,0,,,,,2025-09-18T12:47:03Z,,,,2025-09-18T12:47:03Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17820180607,397,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-18T06:33:48Z,2025-09-18T06:33:48Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17820180607,2026-03-09T18:10:11.660019+00:00,0,0,success,workflow_label,,303,ubuntu-latest,0,0,,,,,2025-09-18T06:33:48Z,,,,2025-09-18T06:33:48Z,run_started_fallback,0,workflow_label_proxy,2025-09-18T06:33:52Z,2025-09-18T06:38:55Z,303,jobs_window,0,0,success,workflow_label,,303,ubuntu-latest,0,0,,,,,2025-09-18T06:33:48Z,,,,2025-09-18T06:33:48Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17815467289,396,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-18T01:44:43Z,2025-09-18T01:44:43Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17815467289,2026-03-09T18:10:11.921182+00:00,0,0,success,workflow_label,,338,ubuntu-latest,0,0,,,,,2025-09-18T01:44:43Z,,,,2025-09-18T01:44:43Z,run_started_fallback,0,workflow_label_proxy,2025-09-18T01:44:47Z,2025-09-18T01:50:25Z,338,jobs_window,0,0,success,workflow_label,,338,ubuntu-latest,0,0,,,,,2025-09-18T01:44:43Z,,,,2025-09-18T01:44:43Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17807178802,395,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-17T18:32:18Z,2025-09-17T18:32:18Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17807178802,2026-03-09T18:10:12.158222+00:00,0,0,success,workflow_label,,374,ubuntu-latest,0,0,,,,,2025-09-17T18:32:18Z,,,,2025-09-17T18:32:18Z,run_started_fallback,0,workflow_label_proxy,2025-09-17T18:32:25Z,2025-09-17T18:38:39Z,374,jobs_window,0,0,success,workflow_label,,374,ubuntu-latest,0,0,,,,,2025-09-17T18:32:18Z,,,,2025-09-17T18:32:18Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17798110827,394,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-17T12:48:14Z,2025-09-17T12:48:14Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17798110827,2026-03-09T18:10:12.435000+00:00,0,0,success,workflow_label,,360,ubuntu-latest,0,0,,,,,2025-09-17T12:48:14Z,,,,2025-09-17T12:48:14Z,run_started_fallback,0,workflow_label_proxy,2025-09-17T12:48:18Z,2025-09-17T12:54:18Z,360,jobs_window,0,0,success,workflow_label,,360,ubuntu-latest,0,0,,,,,2025-09-17T12:48:14Z,,,,2025-09-17T12:48:14Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17788919045,393,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-17T06:34:10Z,2025-09-17T06:34:10Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17788919045,2026-03-09T18:10:12.651786+00:00,0,0,success,workflow_label,,358,ubuntu-latest,0,0,,,,,2025-09-17T06:34:10Z,,,,2025-09-17T06:34:10Z,run_started_fallback,0,workflow_label_proxy,2025-09-17T06:34:14Z,2025-09-17T06:40:12Z,358,jobs_window,0,0,success,workflow_label,,358,ubuntu-latest,0,0,,,,,2025-09-17T06:34:10Z,,,,2025-09-17T06:34:10Z,run_started_fallback,0,workflow_label_proxy
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,17784070196,392,1,42030d2c19bc1df45e0e1960ed9117475a997c04,2025-09-17T01:44:27Z,2025-09-17T01:44:27Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/17784070196,2026-03-09T18:10:12.922233+00:00,0,0,success,workflow_label,,392,ubuntu-latest,0,0,,,,,2025-09-17T01:44:27Z,,,,2025-09-17T01:44:27Z,run_started_fallback,0,workflow_label_proxy,2025-09-17T01:44:32Z,2025-09-17T01:51:04Z,392,jobs_window,0,0,success,workflow_label,,392,ubuntu-latest,0,0,,,,,2025-09-17T01:44:27Z,,,,2025-09-17T01:44:27Z,run_started_fallback,0,workflow_label_proxy
