full_name,workflow_identifier,workflow_id,workflow_path,run_id,run_number,run_attempt,created_at,run_started_at,run_updated_at,status,run_conclusion,event,head_branch,head_sha,html_url,target_style,styles_in_run_all,multi_style_run_flag,layer1_run_started_at_effective,layer1_run_ended_at_effective,layer1_run_duration_seconds_effective,layer1_run_timing_source,style_instru_job_count,style_instru_job_names,style_first_instru_job_name,style_first_instru_job_started_at,style_first_instru_job_source,style_last_instru_job_name,style_last_instru_job_completed_at,style_last_instru_job_source,style_distinct_job_count,style_distinct_job_base_name_count,style_matrix_like_job_count,style_matrix_expanded_flag,style_parallel_same_style_flag,style_max_parallel_jobs,style_repeated_same_style_flag,style_invocation_candidate_step_count_proxy,style_distinct_invocation_step_name_count_proxy,style_invocation_candidate_step_names_proxy,style_same_style_complexity_class,style_time_to_instrumentation_envelope_seconds,style_instrumentation_job_envelope_seconds,style_post_instrumentation_tail_seconds,style_layer1_model,style_anchor_job_name,style_anchor_job_started_at,style_anchor_job_completed_at,style_anchor_job_source,style_pre_invocation_seconds_proxy,style_invocation_execution_window_seconds_proxy,style_post_invocation_seconds_proxy,style_time_to_invocation_seconds_proxy,style_invocation_tail_seconds_proxy,style_time_to_instru_job_start_seconds,style_instru_job_envelope_seconds,style_post_instru_job_tail_seconds,style_job_detection_methods,style_job_segmentation_confidence,style_overlap_with_other_styles_flag,ambiguous_instru_job_names_in_run,all_instru_job_names_in_run,extracted_at_utc
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21539104774,2538,1,2026-01-31T04:56:49Z,2026-01-31T04:56:49Z,2026-01-31T05:17:42Z,completed,success,push,main,d9bf6412217afce5c468bd9e08bdb71b59a8f1f3,https://github.com/connectbot/connectbot/actions/runs/21539104774,Community,Community,false,2026-01-31T04:56:49Z,2026-01-31T05:17:42Z,1253,run_api,1,Build and test,Build and test,2026-01-31T04:56:51Z,step_name_anchor,Build and test,2026-01-31T05:17:08Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1217,34,instrumentation_job_envelope,Build and test,2026-01-31T04:56:51Z,2026-01-31T05:17:08Z,step_name_anchor,2,1217,34,2,34,2,1217,34,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:15.085249+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21538864672,2537,1,2026-01-31T04:37:09Z,2026-01-31T04:37:09Z,2026-01-31T04:59:18Z,completed,success,push,main,f86ebe670d23a80fea7ee0a45ca915e7962337f3,https://github.com/connectbot/connectbot/actions/runs/21538864672,Community,Community,false,2026-01-31T04:37:09Z,2026-01-31T04:59:18Z,1329,run_api,1,Build and test,Build and test,2026-01-31T04:37:11Z,step_name_anchor,Build and test,2026-01-31T04:58:45Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1294,33,instrumentation_job_envelope,Build and test,2026-01-31T04:37:11Z,2026-01-31T04:58:45Z,step_name_anchor,2,1294,33,2,33,2,1294,33,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:15.536656+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21537060433,2536,1,2026-01-31T02:16:58Z,2026-01-31T02:16:58Z,2026-01-31T02:37:38Z,completed,success,push,main,28cbb85eb984f6bc4059716edcc79d049de4c66c,https://github.com/connectbot/connectbot/actions/runs/21537060433,Community,Community,false,2026-01-31T02:16:58Z,2026-01-31T02:37:38Z,1240,run_api,1,Build and test,Build and test,2026-01-31T02:17:00Z,step_name_anchor,Build and test,2026-01-31T02:37:08Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1208,30,instrumentation_job_envelope,Build and test,2026-01-31T02:17:00Z,2026-01-31T02:37:08Z,step_name_anchor,2,1208,30,2,30,2,1208,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:15.813834+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21526763309,2532,1,2026-01-30T18:43:08Z,2026-01-30T18:43:08Z,2026-01-30T19:06:11Z,completed,success,push,main,4b321519bfd33bdda329300c9c97dc336d003cdc,https://github.com/connectbot/connectbot/actions/runs/21526763309,Community,Community,false,2026-01-30T18:43:08Z,2026-01-30T19:06:11Z,1383,run_api,1,Build and test,Build and test,2026-01-30T18:43:11Z,step_name_anchor,Build and test,2026-01-30T19:05:43Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1352,28,instrumentation_job_envelope,Build and test,2026-01-30T18:43:11Z,2026-01-30T19:05:43Z,step_name_anchor,3,1352,28,3,28,3,1352,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:16.113192+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21522799920,2528,1,2026-01-30T16:25:32Z,2026-01-30T16:25:32Z,2026-01-30T16:46:30Z,completed,success,push,main,991ef3160d02567159e591e5494f561e96c2c1b5,https://github.com/connectbot/connectbot/actions/runs/21522799920,Community,Community,false,2026-01-30T16:25:32Z,2026-01-30T16:46:30Z,1258,run_api,1,Build and test,Build and test,2026-01-30T16:25:45Z,step_name_anchor,Build and test,2026-01-30T16:45:57Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,13,1212,33,instrumentation_job_envelope,Build and test,2026-01-30T16:25:45Z,2026-01-30T16:45:57Z,step_name_anchor,13,1212,33,13,33,13,1212,33,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:16.587733+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21509369312,2519,1,2026-01-30T08:26:31Z,2026-01-30T08:26:31Z,2026-01-30T08:49:33Z,completed,success,push,main,b4fbc32202e86bacb2a830f4c86848fccad65552,https://github.com/connectbot/connectbot/actions/runs/21509369312,Community,Community,false,2026-01-30T08:26:31Z,2026-01-30T08:49:33Z,1382,run_api,1,Build and test,Build and test,2026-01-30T08:26:34Z,step_name_anchor,Build and test,2026-01-30T08:49:11Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1357,22,instrumentation_job_envelope,Build and test,2026-01-30T08:26:34Z,2026-01-30T08:49:11Z,step_name_anchor,3,1357,22,3,22,3,1357,22,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:16.969559+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21504362575,2517,1,2026-01-30T04:25:42Z,2026-01-30T04:25:42Z,2026-01-30T04:47:14Z,completed,success,push,main,3d0a6363738e34b4c4b5cc0ede4d3102c7a0ec0a,https://github.com/connectbot/connectbot/actions/runs/21504362575,Community,Community,false,2026-01-30T04:25:42Z,2026-01-30T04:47:14Z,1292,run_api,1,Build and test,Build and test,2026-01-30T04:25:44Z,step_name_anchor,Build and test,2026-01-30T04:46:50Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1266,24,instrumentation_job_envelope,Build and test,2026-01-30T04:25:44Z,2026-01-30T04:46:50Z,step_name_anchor,2,1266,24,2,24,2,1266,24,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:17.319061+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21504352523,2516,1,2026-01-30T04:25:06Z,2026-01-30T04:25:06Z,2026-01-30T04:49:56Z,completed,success,push,main,a32d6b51ef32fb5e0144f72e38568f16c3f17716,https://github.com/connectbot/connectbot/actions/runs/21504352523,Community,Community,false,2026-01-30T04:25:06Z,2026-01-30T04:49:56Z,1490,run_api,1,Build and test,Build and test,2026-01-30T04:25:09Z,step_name_anchor,Build and test,2026-01-30T04:49:34Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1465,22,instrumentation_job_envelope,Build and test,2026-01-30T04:25:09Z,2026-01-30T04:49:34Z,step_name_anchor,3,1465,22,3,22,3,1465,22,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:17.745498+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21501632132,2515,1,2026-01-30T01:57:25Z,2026-01-30T01:57:25Z,2026-01-30T02:19:12Z,completed,success,push,main,4806007d1219971b6bc0f48a7ff052bf7b8f025b,https://github.com/connectbot/connectbot/actions/runs/21501632132,Community,Community,false,2026-01-30T01:57:25Z,2026-01-30T02:19:12Z,1307,run_api,1,Build and test,Build and test,2026-01-30T01:57:28Z,step_name_anchor,Build and test,2026-01-30T02:18:47Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1279,25,instrumentation_job_envelope,Build and test,2026-01-30T01:57:28Z,2026-01-30T02:18:47Z,step_name_anchor,3,1279,25,3,25,3,1279,25,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:18.099630+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21501136655,2514,1,2026-01-30T01:32:02Z,2026-01-30T01:32:02Z,2026-01-30T01:54:12Z,completed,success,push,main,b0268f3331cf6398169ced680efe487b9b4bdb6c,https://github.com/connectbot/connectbot/actions/runs/21501136655,Community,Community,false,2026-01-30T01:32:02Z,2026-01-30T01:54:12Z,1330,run_api,1,Build and test,Build and test,2026-01-30T01:32:05Z,step_name_anchor,Build and test,2026-01-30T01:53:35Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1290,37,instrumentation_job_envelope,Build and test,2026-01-30T01:32:05Z,2026-01-30T01:53:35Z,step_name_anchor,3,1290,37,3,37,3,1290,37,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:18.474947+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21500590682,2509,1,2026-01-30T01:04:51Z,2026-01-30T01:04:51Z,2026-01-30T01:32:27Z,completed,success,push,main,5704c6821f6ca2e1dd8b5d94958fa06562c9d3d7,https://github.com/connectbot/connectbot/actions/runs/21500590682,Community,Community,false,2026-01-30T01:04:51Z,2026-01-30T01:32:27Z,1656,run_api,1,Build and test,Build and test,2026-01-30T01:04:53Z,step_name_anchor,Build and test,2026-01-30T01:32:00Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1627,27,instrumentation_job_envelope,Build and test,2026-01-30T01:04:53Z,2026-01-30T01:32:00Z,step_name_anchor,2,1627,27,2,27,2,1627,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:18.862007+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21500572987,2505,1,2026-01-30T01:04:00Z,2026-01-30T01:04:00Z,2026-01-30T01:25:33Z,completed,success,push,main,f342ae18043b89de78fdea6f1691d6a96bcc5dbf,https://github.com/connectbot/connectbot/actions/runs/21500572987,Community,Community,false,2026-01-30T01:04:00Z,2026-01-30T01:25:33Z,1293,run_api,1,Build and test,Build and test,2026-01-30T01:04:02Z,step_name_anchor,Build and test,2026-01-30T01:25:10Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1268,23,instrumentation_job_envelope,Build and test,2026-01-30T01:04:02Z,2026-01-30T01:25:10Z,step_name_anchor,2,1268,23,2,23,2,1268,23,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:19.140636+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21500569454,2504,1,2026-01-30T01:03:51Z,2026-01-30T01:03:51Z,2026-01-30T01:26:18Z,completed,success,push,main,6ceb295152e597f410f734ec002c6c5a66f383a7,https://github.com/connectbot/connectbot/actions/runs/21500569454,Community,Community,false,2026-01-30T01:03:51Z,2026-01-30T01:26:18Z,1347,run_api,1,Build and test,Build and test,2026-01-30T01:03:53Z,step_name_anchor,Build and test,2026-01-30T01:25:52Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1319,26,instrumentation_job_envelope,Build and test,2026-01-30T01:03:53Z,2026-01-30T01:25:52Z,step_name_anchor,2,1319,26,2,26,2,1319,26,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:19.430105+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21500563727,2503,1,2026-01-30T01:03:35Z,2026-01-30T01:03:35Z,2026-01-30T01:26:59Z,completed,success,push,main,54c68a2408d80dd901a218647e841ace9205428e,https://github.com/connectbot/connectbot/actions/runs/21500563727,Community,Community,false,2026-01-30T01:03:35Z,2026-01-30T01:26:59Z,1404,run_api,1,Build and test,Build and test,2026-01-30T01:03:37Z,step_name_anchor,Build and test,2026-01-30T01:26:29Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1372,30,instrumentation_job_envelope,Build and test,2026-01-30T01:03:37Z,2026-01-30T01:26:29Z,step_name_anchor,2,1372,30,2,30,2,1372,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:19.693118+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21488412062,2495,1,2026-01-29T17:35:14Z,2026-01-29T17:35:14Z,2026-01-29T17:58:19Z,completed,success,push,main,94969785f00c09f79e7f6696634c996d021e9691,https://github.com/connectbot/connectbot/actions/runs/21488412062,Community,Community,false,2026-01-29T17:35:14Z,2026-01-29T17:58:19Z,1385,run_api,1,Build and test,Build and test,2026-01-29T17:35:17Z,step_name_anchor,Build and test,2026-01-29T17:57:49Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1352,30,instrumentation_job_envelope,Build and test,2026-01-29T17:35:17Z,2026-01-29T17:57:49Z,step_name_anchor,3,1352,30,3,30,3,1352,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:20.091062+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21464745953,2493,1,2026-01-29T03:41:49Z,2026-01-29T03:41:49Z,2026-01-29T04:06:49Z,completed,success,push,main,e49f885c664929704ca56cbd14dd83a5a0960e9e,https://github.com/connectbot/connectbot/actions/runs/21464745953,Community,Community,false,2026-01-29T03:41:49Z,2026-01-29T04:06:49Z,1500,run_api,1,Build and test,Build and test,2026-01-29T03:41:51Z,step_name_anchor,Build and test,2026-01-29T04:06:15Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1464,34,instrumentation_job_envelope,Build and test,2026-01-29T03:41:51Z,2026-01-29T04:06:15Z,step_name_anchor,2,1464,34,2,34,2,1464,34,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:20.434725+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21464738709,2492,1,2026-01-29T03:41:26Z,2026-01-29T03:41:26Z,2026-01-29T04:06:49Z,completed,success,push,main,896b5eadd70e8f21420269a7fac1c713d80364dd,https://github.com/connectbot/connectbot/actions/runs/21464738709,Community,Community,false,2026-01-29T03:41:26Z,2026-01-29T04:06:49Z,1523,run_api,1,Build and test,Build and test,2026-01-29T03:41:28Z,step_name_anchor,Build and test,2026-01-29T04:06:18Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1490,31,instrumentation_job_envelope,Build and test,2026-01-29T03:41:28Z,2026-01-29T04:06:18Z,step_name_anchor,2,1490,31,2,31,2,1490,31,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:20.761259+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21428742342,2489,1,2026-01-28T07:11:02Z,2026-01-28T07:11:02Z,2026-01-28T07:19:43Z,completed,success,schedule,main,213c09549340c918dba690bf3204e846b3a1ef1b,https://github.com/connectbot/connectbot/actions/runs/21428742342,Community,Community,false,2026-01-28T07:11:02Z,2026-01-28T07:19:43Z,521,run_api,1,Build and test,Build and test,2026-01-28T07:11:05Z,step_name_anchor,Build and test,2026-01-28T07:19:42Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,517,1,instrumentation_job_envelope,Build and test,2026-01-28T07:11:05Z,2026-01-28T07:19:42Z,step_name_anchor,3,517,1,3,1,3,517,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:21.003142+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21419994214,2488,1,2026-01-28T00:35:54Z,2026-01-28T00:35:54Z,2026-01-28T01:03:03Z,completed,success,push,main,213c09549340c918dba690bf3204e846b3a1ef1b,https://github.com/connectbot/connectbot/actions/runs/21419994214,Community,Community,false,2026-01-28T00:35:54Z,2026-01-28T01:03:03Z,1629,run_api,1,Build and test,Build and test,2026-01-28T00:35:56Z,step_name_anchor,Build and test,2026-01-28T01:02:38Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1602,25,instrumentation_job_envelope,Build and test,2026-01-28T00:35:56Z,2026-01-28T01:02:38Z,step_name_anchor,2,1602,25,2,25,2,1602,25,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:21.448031+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21419987527,2487,1,2026-01-28T00:35:35Z,2026-01-28T00:35:35Z,2026-01-28T01:02:13Z,completed,success,push,main,3a8e7efc04551587475ebe53e8835bbe7a1f0ec8,https://github.com/connectbot/connectbot/actions/runs/21419987527,Community,Community,false,2026-01-28T00:35:35Z,2026-01-28T01:02:13Z,1598,run_api,1,Build and test,Build and test,2026-01-28T00:35:38Z,step_name_anchor,Build and test,2026-01-28T01:01:45Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1567,28,instrumentation_job_envelope,Build and test,2026-01-28T00:35:38Z,2026-01-28T01:01:45Z,step_name_anchor,3,1567,28,3,28,3,1567,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:21.852944+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21419983080,2486,1,2026-01-28T00:35:24Z,2026-01-28T00:35:24Z,2026-01-28T01:01:26Z,completed,success,push,main,a6c4c161cc07e3a3ea545791f87b99042496817a,https://github.com/connectbot/connectbot/actions/runs/21419983080,Community,Community,false,2026-01-28T00:35:24Z,2026-01-28T01:01:26Z,1562,run_api,1,Build and test,Build and test,2026-01-28T00:35:27Z,step_name_anchor,Build and test,2026-01-28T01:00:57Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1530,29,instrumentation_job_envelope,Build and test,2026-01-28T00:35:27Z,2026-01-28T01:00:57Z,step_name_anchor,3,1530,29,3,29,3,1530,29,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:22.251063+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21419977840,2485,1,2026-01-28T00:35:12Z,2026-01-28T00:35:12Z,2026-01-28T00:57:39Z,completed,success,push,main,0be4ba7be44905cedfb736f67b64aa5d3bbc02e5,https://github.com/connectbot/connectbot/actions/runs/21419977840,Community,Community,false,2026-01-28T00:35:12Z,2026-01-28T00:57:39Z,1347,run_api,1,Build and test,Build and test,2026-01-28T00:35:15Z,step_name_anchor,Build and test,2026-01-28T00:57:17Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1322,22,instrumentation_job_envelope,Build and test,2026-01-28T00:35:15Z,2026-01-28T00:57:17Z,step_name_anchor,3,1322,22,3,22,3,1322,22,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:22.639153+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21370898957,2480,1,2026-01-26T19:23:49Z,2026-01-26T19:23:49Z,2026-01-26T19:47:03Z,completed,success,push,main,fdadd2192f3c14a74cd101ff437636a86d4f9b69,https://github.com/connectbot/connectbot/actions/runs/21370898957,Community,Community,false,2026-01-26T19:23:49Z,2026-01-26T19:47:03Z,1394,run_api,1,Build and test,Build and test,2026-01-26T19:23:53Z,step_name_anchor,Build and test,2026-01-26T19:46:37Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,4,1364,26,instrumentation_job_envelope,Build and test,2026-01-26T19:23:53Z,2026-01-26T19:46:37Z,step_name_anchor,4,1364,26,4,26,4,1364,26,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:23.020160+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,21370846211,2479,1,2026-01-26T19:22:05Z,2026-01-26T19:22:05Z,2026-01-26T19:43:33Z,completed,success,push,main,a77942c18283789ad32e09952640e8e4cad989a7,https://github.com/connectbot/connectbot/actions/runs/21370846211,Community,Community,false,2026-01-26T19:22:05Z,2026-01-26T19:43:33Z,1288,run_api,1,Build and test,Build and test,2026-01-26T19:22:08Z,step_name_anchor,Build and test,2026-01-26T19:42:58Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1250,35,instrumentation_job_envelope,Build and test,2026-01-26T19:22:08Z,2026-01-26T19:42:58Z,step_name_anchor,3,1250,35,3,35,3,1250,35,step_name_anchor,high,false,,Build and test,2026-03-27T05:20:23.415120+00:00
