full_name,workflow_id,run_id,run_attempt,declared_styles,job_name,step_number,step_name,status,conclusion,step_started_at,step_completed_at,seconds_from_run_start,global_step_index,anchor_match,explicit_instru,buildish,real_deviceish,thirdparty_marker,gmd_marker,androidish,custom_followed_file_support,called_origin_match
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-07T07:08:36+00:00,2025-12-07T07:13:45+00:00,165,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,11,Prepare release,completed,skipped,2025-12-07T07:13:45+00:00,2025-12-07T07:13:45+00:00,474,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,12,Store artifacts for upload,completed,skipped,2025-12-07T07:13:45+00:00,2025-12-07T07:13:45+00:00,474,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-07T07:13:45+00:00,2025-12-07T07:13:46+00:00,474,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-07T07:13:46+00:00,2025-12-07T07:13:46+00:00,475,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-07T07:13:46+00:00,2025-12-07T07:13:46+00:00,475,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20000638396,1,Community,Build and test,16,Complete job,completed,success,2025-12-07T07:13:46+00:00,2025-12-07T07:13:46+00:00,475,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,1,Set up job,completed,success,2025-12-05T16:43:55+00:00,2025-12-05T16:43:59+00:00,4,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-05T16:43:59+00:00,2025-12-05T16:44:01+00:00,8,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-05T16:44:01+00:00,2025-12-05T16:44:01+00:00,10,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-05T16:44:01+00:00,2025-12-05T16:44:05+00:00,10,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-05T16:44:05+00:00,2025-12-05T16:44:22+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-05T16:44:22+00:00,2025-12-05T16:44:23+00:00,31,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-05T16:44:23+00:00,2025-12-05T16:44:45+00:00,32,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-05T16:44:45+00:00,2025-12-05T16:55:20+00:00,54,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-05T16:55:20+00:00,2025-12-05T16:56:05+00:00,689,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-05T16:56:05+00:00,2025-12-05T17:01:28+00:00,734,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,11,Prepare release,completed,success,2025-12-05T17:01:28+00:00,2025-12-05T17:01:28+00:00,1057,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-05T17:01:28+00:00,2025-12-05T17:01:32+00:00,1057,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-05T17:01:32+00:00,2025-12-05T17:02:16+00:00,1061,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-05T17:02:16+00:00,2025-12-05T17:02:16+00:00,1105,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-05T17:02:16+00:00,2025-12-05T17:02:16+00:00,1105,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Build and test,16,Complete job,completed,success,2025-12-05T17:02:16+00:00,2025-12-05T17:02:16+00:00,1105,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-05T17:02:24+00:00,2025-12-05T17:02:25+00:00,1113,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-05T17:02:25+00:00,2025-12-05T17:02:26+00:00,1114,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-05T17:02:26+00:00,2025-12-05T17:02:26+00:00,1115,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-05T17:02:26+00:00,2025-12-05T17:02:33+00:00,1115,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-05T17:02:33+00:00,2025-12-05T17:02:33+00:00,1122,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-05T17:02:41+00:00,2025-12-05T17:02:43+00:00,1130,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-05T17:02:43+00:00,2025-12-05T17:02:44+00:00,1132,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-05T17:02:44+00:00,2025-12-05T17:02:47+00:00,1133,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-05T17:02:47+00:00,2025-12-05T17:02:47+00:00,1136,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-05T17:02:47+00:00,2025-12-05T17:02:48+00:00,1136,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19969643643,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-05T17:02:48+00:00,2025-12-05T17:02:48+00:00,1137,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,1,Set up job,completed,success,2025-12-05T07:59:48+00:00,2025-12-05T07:59:50+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-05T07:59:50+00:00,2025-12-05T07:59:52+00:00,5,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-05T07:59:52+00:00,2025-12-05T07:59:52+00:00,7,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-05T07:59:52+00:00,2025-12-05T07:59:57+00:00,7,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-05T07:59:57+00:00,2025-12-05T08:00:08+00:00,12,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-05T08:00:08+00:00,2025-12-05T08:00:09+00:00,23,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-05T08:00:09+00:00,2025-12-05T08:00:30+00:00,24,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-05T08:00:30+00:00,2025-12-05T08:13:37+00:00,45,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-05T08:13:37+00:00,2025-12-05T08:14:42+00:00,832,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-05T08:14:42+00:00,2025-12-05T08:20:42+00:00,897,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,11,Prepare release,completed,success,2025-12-05T08:20:42+00:00,2025-12-05T08:20:42+00:00,1257,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-05T08:20:42+00:00,2025-12-05T08:20:44+00:00,1257,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-05T08:20:44+00:00,2025-12-05T08:21:20+00:00,1259,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-05T08:21:20+00:00,2025-12-05T08:21:20+00:00,1295,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-05T08:21:20+00:00,2025-12-05T08:21:20+00:00,1295,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Build and test,16,Complete job,completed,success,2025-12-05T08:21:20+00:00,2025-12-05T08:21:20+00:00,1295,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-05T08:21:25+00:00,2025-12-05T08:21:27+00:00,1300,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-05T08:21:27+00:00,2025-12-05T08:21:29+00:00,1302,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-05T08:21:29+00:00,2025-12-05T08:21:29+00:00,1304,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-05T08:21:29+00:00,2025-12-05T08:21:36+00:00,1304,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-05T08:21:36+00:00,2025-12-05T08:21:36+00:00,1311,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-05T08:21:40+00:00,2025-12-05T08:21:42+00:00,1315,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-05T08:21:42+00:00,2025-12-05T08:21:45+00:00,1317,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-05T08:21:45+00:00,2025-12-05T08:21:47+00:00,1320,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-05T08:21:47+00:00,2025-12-05T08:21:47+00:00,1322,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-05T08:21:47+00:00,2025-12-05T08:21:48+00:00,1322,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956555278,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-05T08:21:48+00:00,2025-12-05T08:21:48+00:00,1323,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,1,Set up job,completed,success,2025-12-05T07:59:40+00:00,2025-12-05T07:59:43+00:00,2,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-05T07:59:43+00:00,2025-12-05T07:59:44+00:00,5,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-05T07:59:44+00:00,2025-12-05T07:59:44+00:00,6,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-05T07:59:44+00:00,2025-12-05T07:59:49+00:00,6,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-05T07:59:49+00:00,2025-12-05T07:59:59+00:00,11,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-05T07:59:59+00:00,2025-12-05T08:00:00+00:00,21,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-05T08:00:00+00:00,2025-12-05T08:00:20+00:00,22,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-05T08:00:20+00:00,2025-12-05T08:12:27+00:00,42,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-05T08:12:27+00:00,2025-12-05T08:14:10+00:00,769,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-05T08:14:10+00:00,2025-12-05T08:19:55+00:00,872,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,11,Prepare release,completed,success,2025-12-05T08:19:55+00:00,2025-12-05T08:19:56+00:00,1217,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-05T08:19:56+00:00,2025-12-05T08:19:58+00:00,1218,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-05T08:19:58+00:00,2025-12-05T08:20:46+00:00,1220,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-05T08:20:46+00:00,2025-12-05T08:20:46+00:00,1268,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-05T08:20:46+00:00,2025-12-05T08:20:46+00:00,1268,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Build and test,16,Complete job,completed,success,2025-12-05T08:20:46+00:00,2025-12-05T08:20:46+00:00,1268,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-05T08:20:51+00:00,2025-12-05T08:20:53+00:00,1273,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-05T08:20:53+00:00,2025-12-05T08:20:54+00:00,1275,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-05T08:20:54+00:00,2025-12-05T08:20:54+00:00,1276,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-05T08:20:54+00:00,2025-12-05T08:21:00+00:00,1276,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-05T08:21:00+00:00,2025-12-05T08:21:00+00:00,1282,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-05T08:21:04+00:00,2025-12-05T08:21:06+00:00,1286,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-05T08:21:06+00:00,2025-12-05T08:21:08+00:00,1288,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-05T08:21:08+00:00,2025-12-05T08:21:09+00:00,1290,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-05T08:21:09+00:00,2025-12-05T08:21:09+00:00,1291,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-05T08:21:09+00:00,2025-12-05T08:21:10+00:00,1291,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956553353,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-05T08:21:10+00:00,2025-12-05T08:21:10+00:00,1292,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,1,Set up job,completed,success,2025-12-05T07:59:34+00:00,2025-12-05T07:59:37+00:00,4,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-05T07:59:37+00:00,2025-12-05T07:59:38+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-05T07:59:38+00:00,2025-12-05T07:59:38+00:00,8,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-05T07:59:38+00:00,2025-12-05T07:59:43+00:00,8,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-05T07:59:43+00:00,2025-12-05T07:59:54+00:00,13,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-05T07:59:54+00:00,2025-12-05T07:59:55+00:00,24,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-05T07:59:55+00:00,2025-12-05T08:00:16+00:00,25,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-05T08:00:16+00:00,2025-12-05T08:13:07+00:00,46,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-05T08:13:07+00:00,2025-12-05T08:14:03+00:00,817,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-05T08:14:03+00:00,2025-12-05T08:19:41+00:00,873,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,11,Prepare release,completed,success,2025-12-05T08:19:41+00:00,2025-12-05T08:19:42+00:00,1211,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-05T08:19:42+00:00,2025-12-05T08:19:44+00:00,1212,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-05T08:19:44+00:00,2025-12-05T08:20:22+00:00,1214,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-05T08:20:22+00:00,2025-12-05T08:20:22+00:00,1252,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-05T08:20:22+00:00,2025-12-05T08:20:23+00:00,1252,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Build and test,16,Complete job,completed,success,2025-12-05T08:20:23+00:00,2025-12-05T08:20:23+00:00,1253,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-05T08:20:30+00:00,2025-12-05T08:20:32+00:00,1260,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-05T08:20:32+00:00,2025-12-05T08:20:35+00:00,1262,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-05T08:20:35+00:00,2025-12-05T08:20:35+00:00,1265,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-05T08:20:35+00:00,2025-12-05T08:20:42+00:00,1265,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-05T08:20:42+00:00,2025-12-05T08:20:42+00:00,1272,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-05T08:20:50+00:00,2025-12-05T08:20:51+00:00,1280,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-05T08:20:51+00:00,2025-12-05T08:20:51+00:00,1281,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-05T08:20:51+00:00,2025-12-05T08:20:53+00:00,1281,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-05T08:20:53+00:00,2025-12-05T08:20:53+00:00,1283,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-05T08:20:53+00:00,2025-12-05T08:20:53+00:00,1283,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956550691,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-05T08:20:53+00:00,2025-12-05T08:20:53+00:00,1283,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,1,Set up job,completed,success,2025-12-05T07:59:29+00:00,2025-12-05T07:59:31+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-05T07:59:31+00:00,2025-12-05T07:59:33+00:00,5,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-05T07:59:33+00:00,2025-12-05T07:59:33+00:00,7,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-05T07:59:33+00:00,2025-12-05T07:59:37+00:00,7,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-05T07:59:37+00:00,2025-12-05T07:59:49+00:00,11,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-05T07:59:49+00:00,2025-12-05T07:59:52+00:00,23,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-05T07:59:52+00:00,2025-12-05T08:00:11+00:00,26,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-05T08:00:11+00:00,2025-12-05T08:12:15+00:00,45,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-05T08:12:15+00:00,2025-12-05T08:13:15+00:00,769,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-05T08:13:15+00:00,2025-12-05T08:20:37+00:00,829,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,11,Prepare release,completed,success,2025-12-05T08:20:37+00:00,2025-12-05T08:20:38+00:00,1271,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-05T08:20:38+00:00,2025-12-05T08:20:40+00:00,1272,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-05T08:20:40+00:00,2025-12-05T08:21:24+00:00,1274,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-05T08:21:24+00:00,2025-12-05T08:21:25+00:00,1318,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-05T08:21:25+00:00,2025-12-05T08:21:25+00:00,1319,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Build and test,16,Complete job,completed,success,2025-12-05T08:21:25+00:00,2025-12-05T08:21:25+00:00,1319,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-05T08:21:31+00:00,2025-12-05T08:21:32+00:00,1325,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-05T08:21:32+00:00,2025-12-05T08:21:33+00:00,1326,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,19956549454,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-05T08:21:33+00:00,2025-12-05T08:21:33+00:00,1327,19,False,False,False,False,False,False,False,False,False
